target,split,test/mae,test/r2,test/rmse,model
bandgap_chain,0,0.4564204198934264,0.8099907226595664,0.6348390600378824,Linear
bandgap_chain,0,0.3594852130750606,0.8719917633959314,0.521068949470363,RF
bandgap_chain,0,0.37092846462259,0.86449059330453,0.5361187035937507,XGB
bandgap_chain,1,0.4100143748511991,0.849194238527095,0.5487030131100046,Linear
bandgap_chain,1,0.3043049859564164,0.9103768610301959,0.4229981358227618,RF
bandgap_chain,1,0.32242109280302217,0.8981953548249151,0.450829343317898,XGB
bandgap_chain,2,0.4101429124070138,0.8431688151611733,0.5762253876409192,Linear
bandgap_chain,2,0.33083166585956436,0.8994356355841543,0.46142193229906286,RF
bandgap_chain,2,0.34696333720874556,0.8870166921458512,0.48908384721493037,XGB
bandgap_chain,3,0.42361673803075467,0.8361481710320519,0.5770467095183902,Linear
bandgap_chain,3,0.32724307263922525,0.8900812303058653,0.4726299637514531,RF
bandgap_chain,3,0.3510727786574468,0.8725908377646925,0.5088451649357711,XGB
bandgap_chain,4,0.3958119357297265,0.8611627058971669,0.5368526618587396,Linear
bandgap_chain,4,0.32438351670702187,0.8904399615967931,0.47690088492293997,RF
bandgap_chain,4,0.3467728576981127,0.8790933538392857,0.5009877740343929,XGB
