test/mae,test/rmse,test/r2,split,target
1.5095433809619863e-05,2.0276736904634163e-05,0.6543495655059814,0,Conductivity
1.6443240383523516e-05,2.2523105144500732e-05,0.5727958083152771,1,Conductivity
1.6107291230582632e-05,2.145712096535135e-05,0.6720790266990662,2,Conductivity
1.608837192179635e-05,2.1624364308081567e-05,0.6181333065032959,3,Conductivity
1.6479349142173305e-05,2.323507760593202e-05,0.5655208230018616,4,Conductivity
