test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.9384236335754395,0.9410229325294495,0.9991688132286072,0,Class
0.9154520034790039,0.916461706161499,0.9972677230834961,1,Class
0.9217001795768738,0.9259300827980042,0.99880450963974,2,Class
0.9278895854949951,0.9189813137054443,0.998797595500946,3,Class
0.9619238972663879,0.9588677883148193,0.9988061189651489,4,Class
