target,split,model,mae,mse,r2
optical_lumo,0,Linear,0.20480452303172328,0.09294567863349518,0.6787139396999757
optical_lumo,0,RF,0.21232424091269061,0.08066347085120286,0.7211699441982519
optical_lumo,0,XGB,0.23030388837621538,0.09593003284520167,0.6683978989618169
optical_lumo,1,Linear,146.1031757690305,5118724.394284566,-16271183.337847246
optical_lumo,1,RF,0.23871019987643344,0.10306862770184728,0.672369810990751
optical_lumo,1,XGB,0.2580019995321239,0.11677046800544043,0.6288149812764487
optical_lumo,2,Linear,0.255765651396872,6.09558272931348,-19.682979741303807
optical_lumo,2,RF,0.21835283775017292,0.08304770853289026,0.7182100302097079
optical_lumo,2,XGB,0.23190878562539863,0.0924300967861931,0.6863745593801673
optical_lumo,3,Linear,0.20267425005943088,0.08043011863164817,0.7439945552981269
optical_lumo,3,RF,0.22224682313066818,0.08574584674042021,0.7270748321701175
optical_lumo,3,XGB,0.23002017611327802,0.09394585277250246,0.7009745823319278
optical_lumo,4,Linear,0.1886824300704542,0.06124249452972598,0.8005864990457627
optical_lumo,4,RF,0.2239477151607771,0.08959676648279377,0.70826131404819
optical_lumo,4,XGB,0.23720992550676015,0.09789212783469886,0.6812505421721204
gap,0,Linear,0.2149932573147547,0.08469737042073593,0.5433041653674373
gap,0,RF,0.1995234558113419,0.0711852955790232,0.6161624874947895
gap,0,XGB,0.21634598157798088,0.08630215753617049,0.5346510089890246
gap,1,Linear,6.241244613969418,8741.331013849442,-44880.14849549681
gap,1,RF,0.2072664695115104,0.07992177901517625,0.5896527398034321
gap,1,XGB,0.21646748336522112,0.08825875377199313,0.5468477022787026
gap,2,Linear,0.5695294870232869,214.53279588359968,-1152.9546672012093
gap,2,RF,0.20742377394722064,0.07542213844218665,0.5943103789460731
gap,2,XGB,0.22418748385382795,0.09067000728766748,0.5122933178872066
gap,3,Linear,0.22450833135993253,0.10010697640410483,0.48054553961255886
gap,3,RF,0.2128323752947782,0.08299301611276047,0.5693497701223902
gap,3,XGB,0.22399088853218127,0.09214231117817116,0.5218741365367423
gap,4,Linear,0.20773579711014545,0.07471886147605429,0.6397368702162587
gap,4,RF,0.19860308950028077,0.07186033677111406,0.6535194819480494
gap,4,XGB,0.21138046761480092,0.08358877467063137,0.5969698549638578
homo,0,Linear,0.14773100028196212,0.04469983869401116,0.8080550007160274
homo,0,RF,0.17026404773087034,0.05497290844591604,0.7639415447442551
homo,0,XGB,0.18546505621448695,0.06703932989703058,0.7121272804322768
homo,1,Linear,152.0934010229186,5550521.1410373,-20520064.36496633
homo,1,RF,0.18877305899550031,0.06910029079064792,0.7445388554096586
homo,1,XGB,0.2089226580590191,0.08435004699355342,0.6881610872448227
homo,2,Linear,0.5518637489345445,292.3569312615469,-1220.2519452530719
