target,split,model,mae,mse,r2
delta_lumo,1,RF,0.04687631139146665,0.004272719627863035,0.8182012705723126
delta_lumo,1,XGB,0.04455885478478742,0.004018374252238444,0.82902333945388
delta_lumo,2,Linear,0.07524099622843984,0.010344332543755384,0.5512122281732006
delta_lumo,2,RF,0.04674697613753773,0.004554022809185759,0.8024242027469735
delta_lumo,2,XGB,0.045223668108077715,0.004485170851694846,0.805411337630501
delta_lumo,3,Linear,0.07616379965699413,0.00958224845486189,0.5709293139156111
delta_lumo,3,RF,0.04528405537872818,0.004030072899480769,0.8195427563691533
delta_lumo,3,XGB,0.04337150265930903,0.0038068661717089794,0.8295374318646629
delta_lumo,4,Linear,0.0756998132816864,0.009957045748731646,0.5864467437021806
delta_lumo,4,RF,0.04648988486544716,0.004581885462545732,0.8096972032833334
delta_lumo,4,XGB,0.04451989493652906,0.004354434476439007,0.8191440912786576
delta_optical_lumo,0,Linear,0.0871651038090158,0.01252712726224298,0.4468238931953987
delta_optical_lumo,0,RF,0.04988009592433801,0.004928810395808031,0.7823523231739762
delta_optical_lumo,0,XGB,0.04836485626794696,0.004578103397419526,0.7978389329877369
delta_optical_lumo,1,Linear,0.08900031534625741,0.013179233091510869,0.4495346209356519
delta_optical_lumo,1,RF,0.05039408431278629,0.00510228603967736,0.7868895861068842
delta_optical_lumo,1,XGB,0.049432697429543995,0.004962663807809879,0.7927212763317311
delta_optical_lumo,2,Linear,0.08890157994695654,0.01322761587718635,0.4489626615432396
delta_optical_lumo,2,RF,0.05164693959315124,0.005655270933535402,0.7644121607097886
delta_optical_lumo,2,XGB,0.0493487424968242,0.0051155923944922466,0.7868941429912267
delta_optical_lumo,3,Linear,0.08607789834428951,0.012280814361018176,0.46053610419109137
delta_optical_lumo,3,RF,0.05071478617709974,0.005134769124108246,0.7744430886795788
delta_optical_lumo,3,XGB,0.04771552801082679,0.0046653060800487195,0.7950653662616385
delta_optical_lumo,4,Linear,0.08752561354922998,0.013152868033671909,0.4527925831336119
delta_optical_lumo,4,RF,0.05165685098396786,0.005720518235208151,0.7620055185978
delta_optical_lumo,4,XGB,0.04981576615814461,0.005540888060160777,0.7694787908778298
homo_extrapolated,0,Linear,0.1708373583525233,0.051654583517157626,0.8180934267651013
homo_extrapolated,0,RF,0.11920168949255222,0.02909353135367915,0.8975443371817728
homo_extrapolated,0,XGB,0.10668668788239591,0.02347193733449897,0.9173413200343632
homo_extrapolated,1,Linear,0.17544938626501583,0.05767627159872019,0.8155240930051376
homo_extrapolated,1,RF,0.1232764161400573,0.037976085719430626,0.8785345747390152
homo_extrapolated,1,XGB,0.11111849485191193,0.03076702394095297,0.9015925528867597
homo_extrapolated,2,Linear,0.16639546815248848,0.051032489836669706,0.8171072134975977
homo_extrapolated,2,RF,0.11328756925619457,0.026422761527660616,0.9053047872375242
homo_extrapolated,2,XGB,0.10278805580323294,0.02294284935412004,0.9177762703307347
