target,split,model,mae,mse,r2
bandgap_chain,0,Linear,0.5023536738961095,0.47771111892626783,0.7747769289118287
bandgap_chain,0,RF,0.47467853849878927,0.44063843413972886,0.7922553245160071
bandgap_chain,0,XGB,0.5025087822790584,0.540363424354459,0.7452386910935265
bandgap_chain,1,Linear,0.4650894511753924,0.4572626388583891,0.7709612514297177
bandgap_chain,1,RF,0.449160995157385,0.3554737430593892,0.8219463950451222
bandgap_chain,1,XGB,0.5000383197331832,0.459151876960661,0.770014949033843
bandgap_chain,2,Linear,0.49888958787854504,0.4599182492113035,0.7827657552308767
bandgap_chain,2,RF,0.4443120435835349,0.3546101975964381,0.8325061495289791
bandgap_chain,2,XGB,0.46453271604357843,0.40436079309199036,0.8090073362989673
bandgap_chain,3,Linear,0.48010041239344914,0.43422868519108093,0.786327876903559
bandgap_chain,3,RF,0.42227131815980623,0.3754479095769567,0.8152522974935956
bandgap_chain,3,XGB,0.45172801319796585,0.4176463992377426,0.7944875687117658
bandgap_chain,4,Linear,0.49111300523962464,0.6076375593258921,0.7072879981360068
bandgap_chain,4,RF,0.4763196372881356,0.5175030352510553,0.7507077251987535
bandgap_chain,4,XGB,0.49402998507594376,0.556502803907295,0.7319207029345851
