target,split,model,mae,mse,r2
Conductivity,0,Linear,1.698250243401803e-05,5.285349831671787e-10,0.5556606771612705
Conductivity,0,RF,1.5851341781512605e-05,4.625721884955518e-10,0.611115593960354
Conductivity,0,XGB,1.622845680362326e-05,4.949185729581411e-10,0.5839219908382651
Conductivity,1,Linear,1.7947245956615097e-05,5.328093250876706e-10,0.5513054132399593
Conductivity,1,RF,1.7021873142857148e-05,5.157204453341985e-10,0.5656964673715936
Conductivity,1,XGB,1.8458689896346717e-05,6.15686909004822e-10,0.48151173374447
Conductivity,2,Linear,1.8168254349222862e-05,6.142461312511784e-10,0.5625094532221726
Conductivity,2,RF,1.6836055865546214e-05,5.037027045498417e-10,0.6412428822659224
Conductivity,2,XGB,1.699223205462671e-05,5.274139776155548e-10,0.6243547696828
Conductivity,3,Linear,1.7852763308119634e-05,5.972680858134043e-10,0.5122532479774118
Conductivity,3,RF,1.595464749579831e-05,4.675457604926943e-10,0.6181883286268756
Conductivity,3,XGB,1.6887384135041917e-05,5.191851374629305e-10,0.5760180888435105
Conductivity,4,Linear,1.8171504657362048e-05,7.460370114872138e-10,0.3995994398001461
Conductivity,4,RF,1.705296964705883e-05,5.57183191012481e-10,0.5515864563462488
Conductivity,4,XGB,1.839023373516354e-05,6.455188316457626e-10,0.48049511998465566
TFSI Diffusivity,0,Linear,6.9004110996663485e-09,8.285311477695196e-17,0.6312830636878894
TFSI Diffusivity,0,RF,6.547251999999998e-09,7.762065937524368e-17,0.6545687896416024
TFSI Diffusivity,0,XGB,6.855173676879132e-09,8.616798288192371e-17,0.6165310774139355
TFSI Diffusivity,1,Linear,6.856851979045682e-09,8.524120672468258e-17,0.6117956148618777
TFSI Diffusivity,1,RF,6.7771890252100835e-09,8.343636908521798e-17,0.6200151827566106
TFSI Diffusivity,1,XGB,6.940396139563553e-09,8.640166688526666e-17,0.6065106624259993
TFSI Diffusivity,2,Linear,7.375958391762261e-09,9.785591500393158e-17,0.6105052451465011
TFSI Diffusivity,2,RF,6.824205781512606e-09,8.254118380514153e-17,0.6714622907546313
TFSI Diffusivity,2,XGB,7.2909309464550414e-09,9.297197058052649e-17,0.6299447520565928
TFSI Diffusivity,3,Linear,7.095822106698744e-09,8.784722404563894e-17,0.5729862023036124
TFSI Diffusivity,3,RF,6.769562957983193e-09,8.133599095452904e-17,0.6046364496520857
TFSI Diffusivity,3,XGB,7.143022456228608e-09,9.067975380352724e-17,0.5592176478371044
TFSI Diffusivity,4,Linear,7.6052286978798e-09,1.2806003876408821e-16,0.4795359557258809
TFSI Diffusivity,4,RF,6.925976084033614e-09,9.201097548608591e-17,0.6260472440796698
TFSI Diffusivity,4,XGB,7.144960341135903e-09,1.0023421330461337e-16,0.5926262045940962
Li Diffusivity,0,Linear,4.350060796269418e-09,3.2082319414325465e-17,0.5422817658889527
Li Diffusivity,0,RF,4.211587596638655e-09,3.053925460247597e-17,0.5642966611238425
Li Diffusivity,0,XGB,4.456918385474123e-09,3.360790071164293e-17,0.5205163078376501
Li Diffusivity,1,Linear,4.5004121812630915e-09,3.484434244066323e-17,0.4539634210875372
Li Diffusivity,1,RF,4.5707654565826335e-09,3.496248766233898e-17,0.45211199821254566
Li Diffusivity,1,XGB,4.6858497530040005e-09,3.7115149399323415e-17,0.41837819903351414
Li Diffusivity,2,Linear,4.478882964258868e-09,3.241369075198571e-17,0.537115121333088
Li Diffusivity,2,RF,4.252993142857142e-09,2.9150131982191594e-17,0.5837204899329578
Li Diffusivity,2,XGB,4.5351083325107925e-09,3.3859107173768555e-17,0.5164738000426661
Li Diffusivity,3,Linear,4.549118355389583e-09,3.377964657723046e-17,0.4940076967087441
Li Diffusivity,3,RF,4.448738621848739e-09,3.230920175391866e-17,0.5160337934385947
Li Diffusivity,3,XGB,4.630062734304216e-09,3.498763392273198e-17,0.4759130047497995
Li Diffusivity,4,Linear,4.678006126614454e-09,4.283046688084444e-17,0.4019633747016522
Li Diffusivity,4,RF,4.527716907563024e-09,3.636021374736238e-17,0.49230673611161735
Li Diffusivity,4,XGB,4.66288818058498e-09,3.880937589314681e-17,0.4581093814914077
Poly Diffusivity,0,Linear,4.256719596077254e-09,3.328732551379567e-17,0.7497772257353665
Poly Diffusivity,0,RF,3.228006386554622e-09,2.001209155355025e-17,0.8495679364419989
Poly Diffusivity,0,XGB,3.4569804926603896e-09,2.394483310145749e-17,0.8200052880347155
Poly Diffusivity,1,Linear,4.288736610722972e-09,3.332490536476609e-17,0.7263535458861681
Poly Diffusivity,1,RF,3.4965753277310916e-09,2.5408348325882093e-17,0.7913601149602079
Poly Diffusivity,1,XGB,3.729923713529034e-09,2.8031226870312586e-17,0.7698224269938525
Poly Diffusivity,2,Linear,4.358369259423879e-09,3.560815110453055e-17,0.7545234384952064
Poly Diffusivity,2,RF,3.5473956638655454e-09,2.503664004785007e-17,0.8274016448498648
Poly Diffusivity,2,XGB,3.7488948530796014e-09,2.7015310489914984e-17,0.8137610260195469
Poly Diffusivity,3,Linear,4.219486459857576e-09,3.0607427150456646e-17,0.7475874912132949
Poly Diffusivity,3,RF,3.3635929747899156e-09,2.2490766713663854e-17,0.8145237486696848
Poly Diffusivity,3,XGB,3.6583366748822084e-09,2.5448022647083967e-17,0.7901359298043606
Poly Diffusivity,4,Linear,4.328516861621842e-09,4.2841142129866236e-17,0.649157690819115
Poly Diffusivity,4,RF,3.265158369747899e-09,2.4081413382472104e-17,0.8027882017282634
Poly Diffusivity,4,XGB,3.571626699302169e-09,2.928226467181503e-17,0.7601964643154693
Transference Number,0,Linear,0.16294223753986836,0.044958279846868864,0.3761683379270543
Transference Number,0,RF,0.15988037373109243,0.04342262428219353,0.3974767724700564
Transference Number,0,XGB,0.16825652509328914,0.04712961759011219,0.3460393107956138
Transference Number,1,Linear,0.16933073031895962,0.049904887400208285,0.4096705048352448
Transference Number,1,RF,0.169973625264986,0.04956716740344088,0.4136654256853801
Transference Number,1,XGB,0.185015478975807,0.060755925747381624,0.28131257591877756
Transference Number,2,Linear,0.16773839591020168,0.05053229905037128,0.367100271605187
Transference Number,2,RF,0.15842544341512607,0.045180060002526605,0.434135231489129
Transference Number,2,XGB,0.16888740614954248,0.05152148494911759,0.3547110572133292
Transference Number,3,Linear,0.17442414035695755,0.05530867931535102,0.3987541988194728
