target,split,model,mae,mse,r2
optical_lumo,0,Linear,0.17080559467314307,0.05164613133385525,0.8214744105379823
optical_lumo,0,RF,0.16832645562616566,0.054777487028518534,0.8106502286144361
optical_lumo,0,XGB,0.18019113874665582,0.062400416986883506,0.7842999865130944
optical_lumo,1,Linear,0.16749791173981862,0.05019496247006735,0.8404423789462603
optical_lumo,1,RF,0.17347377397811228,0.05545863729829134,0.8237104323073381
optical_lumo,1,XGB,0.1806705683416168,0.06091139534444882,0.8063774359425067
optical_lumo,2,Linear,0.1711003808956381,0.06878861363388501,0.7665927007470446
optical_lumo,2,RF,0.16742595878437566,0.05002671394953248,0.8302538810331732
optical_lumo,2,XGB,0.17818145855578985,0.05708054885893993,0.8063194467044954
optical_lumo,3,Linear,0.17425405906949878,0.0554718649445424,0.8234355525619991
optical_lumo,3,RF,0.1646673148899517,0.05013960713493881,0.8404078889831896
optical_lumo,3,XGB,0.171893999718139,0.053838641229186655,0.8286340300808768
optical_lumo,4,Linear,0.16833766417533688,0.04868985231833863,0.8414595292647343
optical_lumo,4,RF,0.17745284561283778,0.05907873440005945,0.8076319825126806
optical_lumo,4,XGB,0.1853763228935313,0.06801547440009992,0.7785327986174062
gap,0,Linear,0.18755959837669,0.05860507454877747,0.6839961701077222
gap,0,RF,0.15072449803962454,0.04463956477436431,0.7592994541508044
gap,0,XGB,0.15325902031401045,0.04735016036792707,0.7446836790588021
gap,1,Linear,0.1860589863417749,0.064521076153862,0.668725506977968
gap,1,RF,0.1604522256035935,0.05188159725358983,0.7336211537084311
gap,1,XGB,0.16171365311658498,0.05365797982414043,0.7245005644289062
gap,2,Linear,0.1934120154293917,0.13538512351874474,0.2717743014040921
gap,2,RF,0.16139057604716453,0.04924830834659342,0.7350973074571288
gap,2,XGB,0.16427327564620758,0.05243441586215645,0.7179594911962357
gap,3,Linear,0.19150896172922557,0.06675282130384393,0.653620037131541
gap,3,RF,0.15858856889387982,0.04974905042962474,0.7418524954605594
gap,3,XGB,0.15821932564188698,0.051326635704951475,0.7336664155553789
gap,4,Linear,0.187222707020311,0.06022296116426511,0.7096300446061272
gap,4,RF,0.1599258064008984,0.04952724186434688,0.7612003340103868
gap,4,XGB,0.16690405927826218,0.05385908859173315,0.7403139790938069
homo,0,Linear,0.13018904248444557,0.03232936698098481,0.8611748833257464
homo,0,RF,0.13566774257314593,0.03490751548102866,0.8501040891919591
homo,0,XGB,0.1368427085537293,0.035990881204118357,0.8454520224503718
homo,1,Linear,0.1329915435756752,0.033098921795678755,0.8776345461085286
homo,1,RF,0.143648322445562,0.04135979197938844,0.847094423508519
homo,1,XGB,0.1486063378957129,0.043543318761103005,0.8390220081175268
homo,2,Linear,0.12697343464616945,0.04740490806775932,0.8019772066204174
homo,2,RF,0.14461096219734532,0.038114860348299376,0.8407841841048489
homo,2,XGB,0.14903792773749205,0.04193264734665299,0.8248362817302337
homo,3,Linear,0.13361313323986382,0.03229259534936367,0.8760183096588546
homo,3,RF,0.14408901576195512,0.038537408460151704,0.8520424577038243
homo,3,XGB,0.1417431176567253,0.03811081307729981,0.8536802949877434
homo,4,Linear,0.13082397702859466,0.031732936628876524,0.8718240293240873
homo,4,RF,0.14348501104752723,0.03831903947217404,0.845221381898672
homo,4,XGB,0.14704106665742395,0.04129880254739299,0.8331854953679916
lumo,0,Linear,0.18825906742752868,0.06052999188788196,0.8203064126044228
lumo,0,RF,0.16721198011402022,0.057668057117179115,0.8288025532745273
lumo,0,XGB,0.16911064192126557,0.05815786337536041,0.8273484799975239
lumo,1,Linear,0.181559439560062,0.05818297664265332,0.8359167005163698
lumo,1,RF,0.17384239483236094,0.05786315403020801,0.8368186404398255
lumo,1,XGB,0.17204980530726127,0.060254009919989915,0.8300761266390156
lumo,2,Linear,0.19299094799253105,0.21443196040527351,0.36658849513505576
lumo,2,RF,0.1736741700670093,0.05781260796643985,0.8292270846986616
lumo,2,XGB,0.1806303061895488,0.06449269005521464,0.8094947610260373
lumo,3,Linear,0.18841578196542366,0.05976446939294102,0.8287068068119179
lumo,3,RF,0.16203328249916574,0.04815487627570797,0.8619814982274852
lumo,3,XGB,0.16127083873924825,0.0484793965173838,0.861051378559136
lumo,4,Linear,0.17992218423590503,0.055988001428915773,0.839876543988734
lumo,4,RF,0.17200992126325995,0.060075860243152625,0.8281854304587615
lumo,4,XGB,0.1761981044312242,0.06371355130849857,0.8177817787759267
spectral_overlap,0,Linear,345.4035227654254,218046.9474355609,0.8789879876078134
spectral_overlap,0,RF,348.92464694075653,278931.0228349964,0.8451984547875905
spectral_overlap,0,XGB,359.3008426713139,302206.4733267892,0.8322810113816059
spectral_overlap,1,Linear,348.55012277951363,236462.00771791287,0.8543759329064409
spectral_overlap,1,RF,351.94735063363333,262167.4017532179,0.8385453812597288
spectral_overlap,1,XGB,360.16067703141687,283576.91546100413,0.8253604282488314
spectral_overlap,2,Linear,355.4012633284229,235938.82401909097,0.8637801128781473
spectral_overlap,2,RF,342.8997667530325,244838.28525664116,0.8586419860341892
spectral_overlap,2,XGB,345.2194174350695,253014.20162742128,0.8539215996807534
spectral_overlap,3,Linear,334.32183467876854,199586.91960854726,0.887851336314228
spectral_overlap,3,RF,347.1639995330118,257642.57806720707,0.8552296368145506
spectral_overlap,3,XGB,352.4307199949165,278835.29427110386,0.8433213674409846
spectral_overlap,4,Linear,340.2286343575452,218260.9231061746,0.8836900853853822
spectral_overlap,4,RF,351.38521606426184,262900.8926698408,0.8599017178917496
spectral_overlap,4,XGB,353.59659068291626,288871.0990158043,0.8460623533383722
delta_homo,0,Linear,0.06044967389141908,0.0065886273919764215,0.5611242152840423
delta_homo,0,RF,0.056402519357032124,0.00612122227064595,0.5922585892894652
delta_homo,0,XGB,0.060522293567178684,0.007747449658182693,0.48393377770565604
delta_homo,1,Linear,0.06265671963017713,0.008454167407629574,0.4573088097565785
delta_homo,1,RF,0.05831485670652518,0.007568977098671444,0.5141310796736492
delta_homo,1,XGB,0.06267357207909732,0.008592570590957053,0.448424411722813
delta_homo,2,Linear,0.06446640284939704,0.015585036446818672,-0.07306924732132991
delta_homo,2,RF,0.05608612183546067,0.006176996317510042,0.5746981528240088
delta_homo,2,XGB,0.05785786285885153,0.006862252682521314,0.5275165158522905
delta_homo,3,Linear,0.05982124816253445,0.007324963712065648,0.5057604803458768
delta_homo,3,RF,0.057830432360261134,0.007499570901693429,0.493979155970489
delta_homo,3,XGB,0.060262620842292114,0.008156749498534246,0.4496371432592777
delta_homo,4,Linear,0.0601934907420746,0.007821442611691357,0.5303977467467443
delta_homo,4,RF,0.05642083532247792,0.007691070325484655,0.5382253461301278
delta_homo,4,XGB,0.05700470802521455,0.007809025222449296,0.5311432913038159
delta_lumo,0,Linear,0.07584712731452327,0.009562365505034354,0.5800063146195322
delta_lumo,0,RF,0.06962462381788544,0.008776047347374989,0.6145426080443201
delta_lumo,0,XGB,0.07128546061993483,0.009278986139175133,0.5924527688117858
delta_lumo,1,Linear,0.07654596687176317,0.009903501641827961,0.5786187318193364
delta_lumo,1,RF,0.06921524451957439,0.00850015916206699,0.6383291509417921
delta_lumo,1,XGB,0.06996229012771633,0.008836025025329281,0.6240384900706606
delta_lumo,2,Linear,0.07663407721527908,0.015102601763742682,0.344775222019598
delta_lumo,2,RF,0.06804746008886635,0.008571434174866426,0.6281292361370794
delta_lumo,2,XGB,0.06840678143633452,0.009050685101813019,0.6073369854296976
delta_lumo,3,Linear,0.07526943188777721,0.00960534703240968,0.5698950136088834
delta_lumo,3,RF,0.06862263923394497,0.008509617058397069,0.6189592404370112
delta_lumo,3,XGB,0.06740960324507478,0.008243583780761631,0.6308715887229084
delta_lumo,4,Linear,0.07524437747899551,0.009887154157248756,0.5893496022382346
delta_lumo,4,RF,0.06858842745726675,0.00859841261372312,0.6428758463974718
delta_lumo,4,XGB,0.07094332660337153,0.009608759792037258,0.6009123588202103
delta_optical_lumo,0,Linear,0.08489775964079538,0.011782628675289767,0.47969965323446184
delta_optical_lumo,0,RF,0.07291279133869387,0.009287385868605022,0.589885226705431
delta_optical_lumo,0,XGB,0.07508261001012968,0.009903972361739299,0.5626578417958559
delta_optical_lumo,1,Linear,0.08748068258865942,0.012778431871157634,0.46627513945894206
delta_optical_lumo,1,RF,0.07361918226855811,0.009921880728984516,0.5855865209615481
