target,split,model,mae,mse,r2
optical_lumo,0,Linear,0.16441895142294452,0.04659255760072391,0.8389431387136712
optical_lumo,0,RF,0.10804283205576311,0.024056775496080693,0.916842754431484
optical_lumo,0,XGB,0.09941710461624335,0.020494191410941862,0.9291575669330449
optical_lumo,1,Linear,0.1626201163588322,0.04584037988180297,0.8542845416708531
optical_lumo,1,RF,0.11074925847323688,0.024627939728192015,0.9217137481310297
optical_lumo,1,XGB,0.10256093417693085,0.02159410832145026,0.931357562930702
optical_lumo,2,Linear,0.1608432986789981,0.044544776241385066,0.8488546960160374
optical_lumo,2,RF,0.1074287262569506,0.02255081432474388,0.9234826174066032
optical_lumo,2,XGB,0.09946109305036449,0.01968471855657359,0.93320759422049
optical_lumo,3,Linear,0.16651536319409024,0.04905390555885976,0.8438636281953942
optical_lumo,3,RF,0.10632374929564181,0.023244003422018895,0.9260153841130314
optical_lumo,3,XGB,0.09787889315884246,0.01985664601033631,0.936797190173936
optical_lumo,4,Linear,0.16061886263405767,0.044702901363319614,0.8544415583962759
optical_lumo,4,RF,0.11303657031523046,0.02714710268365669,0.9116055146270285
optical_lumo,4,XGB,0.10582110140729746,0.02433874981643065,0.9207498756049536
gap,0,Linear,0.18050276427949777,0.055272809057268515,0.7019640451704572
gap,0,RF,0.09625789467995507,0.02087800415923681,0.8874239248798401
gap,0,XGB,0.0911491037041066,0.019587767223882654,0.8943809984127992
gap,1,Linear,0.17951666365165553,0.059360106283505604,0.6952237890777151
gap,1,RF,0.09779609777947114,0.022987870490607812,0.881971975726626
gap,1,XGB,0.09095459316827686,0.021244298622732558,0.8909241030160169
gap,2,Linear,0.17654074042612317,0.052550213366130076,0.7173366257289292
gap,2,RF,0.09788120162522393,0.021030044843027285,0.8868810789599314
gap,2,XGB,0.09070185723719737,0.018113189772646386,0.902570607957828
gap,3,Linear,0.18383686074548927,0.06058017507523332,0.6856498589383858
gap,3,RF,0.09803387782840031,0.023688270178137814,0.8770817175296093
gap,3,XGB,0.08924251482844152,0.020101169582600848,0.8956951595807241
gap,4,Linear,0.17963541485840248,0.05545917737413126,0.732599019560285
gap,4,RF,0.09908808874205678,0.021405429320471576,0.8967919637824093
gap,4,XGB,0.08920882426534457,0.018368360881764332,0.9114354387963687
homo,0,Linear,0.12557734008396504,0.02937246765323039,0.8738720664908535
homo,0,RF,0.09318671836150143,0.017602617767088657,0.9244128266809035
homo,0,XGB,0.08746290890823069,0.01570094640212245,0.9325787690970603
homo,1,Linear,0.12815170486369715,0.029435069393352987,0.8911796689668956
homo,1,RF,0.0957575500289133,0.019412959406068,0.928231028075049
homo,1,XGB,0.08917232630553451,0.016314445895642973,0.9396861145709938
homo,2,Linear,0.1193020197032868,0.026802267252149074,0.8880398666190783
homo,2,RF,0.09429192597846978,0.017492949219502243,0.9269273412799015
homo,2,XGB,0.08569419788595055,0.015130916717769125,0.936794173494363
homo,3,Linear,0.12579380038398294,0.029285329818972805,0.8875641720997274
homo,3,RF,0.09967662516899335,0.021263707482247873,0.9183617678279705
homo,3,XGB,0.09177143268487216,0.01831595729844491,0.9296791316551092
homo,4,Linear,0.12495548861813674,0.02931380469563906,0.8815954093688085
