target,split,model,mae,mse,r2
bandgap_chain,0,Linear,0.5077913031839486,0.5274445721262921,0.7513294506728762
bandgap_chain,0,RF,0.47003160193704585,0.43640459176724716,0.7942514241332336
bandgap_chain,0,XGB,0.48762776634364097,0.4944404399783339,0.7668896746376659
bandgap_chain,1,Linear,0.43203169724197754,0.3329286318219323,0.8332390387588022
bandgap_chain,1,RF,0.4333458334140434,0.33493996711877544,0.8322315789748709
bandgap_chain,1,XGB,0.4423844027590809,0.34380896341848866,0.8277891783916256
bandgap_chain,2,Linear,0.45724045373783884,0.4958576956506664,0.765790393809442
bandgap_chain,2,RF,0.42039201501210643,0.32541807773607606,0.8462945306639966
bandgap_chain,2,XGB,0.44286259912393855,0.3530791152067134,0.8332293291966298
bandgap_chain,3,Linear,0.4406372437626178,0.3799540455815743,0.8130349505519852
bandgap_chain,3,RF,0.42614970363196125,0.36392030186063895,0.8209247196503323
bandgap_chain,3,XGB,0.4512839183811992,0.4223778888641994,0.7921593313834352
bandgap_chain,4,Linear,0.4676728706564169,0.5060225533733019,0.7562381187388246
bandgap_chain,4,RF,0.4652240130750605,0.5057418524995709,0.7563733383502751
bandgap_chain,4,XGB,0.504900663634478,0.5665932747365245,0.727059907431011
