target,split,model,mae,mse,r2
bandgap_chain,0,Linear,0.7894432971409528,1.8927908897274637,0.1076193117080686
bandgap_chain,0,RF,0.5508212121065376,0.5814741220124917,0.7258565222172176
bandgap_chain,0,XGB,0.5891068073789952,0.6538162621252595,0.691749886805612
bandgap_chain,1,Linear,0.7130314546189029,1.4159392643242048,0.29076874077880455
bandgap_chain,1,RF,0.5025398256658593,0.48282715388337766,0.7581562154798139
bandgap_chain,1,XGB,0.5470071018426816,0.5596236553496143,0.7196895376984918
bandgap_chain,2,Linear,222.97604768059765,10890049.306251522,-5143721.043208548
bandgap_chain,2,RF,0.5135364416464889,0.47326703491866673,0.7764606925665951
bandgap_chain,2,XGB,0.5265103598698577,0.4793154031980789,0.7736038528618937
bandgap_chain,3,Linear,4839.560952074999,1580430459.4034631,-777686833.5729405
bandgap_chain,3,RF,0.5025510208232443,0.5113652435527282,0.7483710749796306
bandgap_chain,3,XGB,0.5292310170476142,0.5913809472489167,0.7089975239616991
bandgap_chain,4,Linear,0.8912509530893256,2.37486579118129,-0.14402361938617925
bandgap_chain,4,RF,0.5563088169491526,0.6355049425212224,0.6938636839266195
bandgap_chain,4,XGB,0.5826163371342434,0.7272502341875926,0.6496680156814704
