target,split,model,mae,mse,r2
bandgap_chain,0,Linear,0.4487083174484927,0.38884916700938665,0.8166720427592801
bandgap_chain,0,RF,0.39191575351089586,0.3355978483385234,0.8417780640666841
bandgap_chain,0,XGB,0.40700484945745213,0.3432035398185138,0.8381922626795973
bandgap_chain,1,Linear,0.40325024555320266,0.28233152556653274,0.8585826748077628
bandgap_chain,1,RF,0.362157154479419,0.2446951425601964,0.8774344009973427
bandgap_chain,1,XGB,0.36137440097129947,0.2657444878674999,0.866890973002777
bandgap_chain,2,Linear,0.42615580682784093,0.39134348447388906,0.8151558316270591
bandgap_chain,2,RF,0.37442287877320435,0.2587202790482832,0.8777980553676857
bandgap_chain,2,XGB,0.39654824722511717,0.32562076651146393,0.8461987942083982
bandgap_chain,3,Linear,0.410146478400852,0.31905989752727165,0.8429993042270222
bandgap_chain,3,RF,0.33996072413236483,0.23987512629630683,0.8819639759837506
bandgap_chain,3,XGB,0.36698981363190286,0.2754321810293751,0.8644673166542829
bandgap_chain,4,Linear,0.43222533703124794,0.41498738991652095,0.8000917030449235
bandgap_chain,4,RF,0.37549843171912833,0.3366459583105101,0.8378304453631675
bandgap_chain,4,XGB,0.3895737463213342,0.33877470634548024,0.8368049819282354
