mae,rmse,r2,split,target
0.26551032066345215,0.42836825984776017,0.46465426683425903,0,EA vs SHE (eV)
0.37741971015930176,0.5351295186070101,0.1904081106185913,1,EA vs SHE (eV)
0.13282431662082672,0.24888767955013524,0.8417730927467346,2,EA vs SHE (eV)
0.14321522414684296,0.26800348762922427,0.7903193831443787,3,EA vs SHE (eV)
0.17575117945671082,0.3452295087103189,0.6672853231430054,4,EA vs SHE (eV)
