mae,rmse,r2,split,target
0.0483924075961113,0.07066666627286365,0.979012668132782,0,IP vs SHE (eV)
0.04430371895432472,0.06642749740976904,0.9819439649581909,1,IP vs SHE (eV)
0.04372670501470566,0.06388783733516393,0.9822771549224854,2,IP vs SHE (eV)
0.04510194808244705,0.06797642732976608,0.980177640914917,3,IP vs SHE (eV)
0.044337499886751175,0.0641256378892213,0.9818540215492249,4,IP vs SHE (eV)
