mae,rmse,r2,split,target
0.04660028591752052,0.06892586047329326,0.9800339341163635,0,IP vs SHE (eV)
0.04533635452389717,0.06780169046513987,0.9811891913414001,1,IP vs SHE (eV)
0.04299543425440788,0.06338641294157707,0.9825542569160461,2,IP vs SHE (eV)
0.04512463137507439,0.06860903721102686,0.9798069596290588,3,IP vs SHE (eV)
0.04464901238679886,0.06441475708808496,0.981689989566803,4,IP vs SHE (eV)
