mae,rmse,r2,split,target
0.18139541149139404,0.3021495708106498,0.5179284811019897,0,IP vs SHE (eV)
0.2744084298610687,0.3936146957802861,0.4067386984825134,1,IP vs SHE (eV)
0.09545020014047623,0.16871601044998494,0.87705397605896,2,IP vs SHE (eV)
0.10674653947353363,0.19933945608051817,0.8387333750724792,3,IP vs SHE (eV)
0.09518790990114212,0.1764928137985234,0.8653140664100647,4,IP vs SHE (eV)
