mae,rmse,r2,split,target
0.249965101480484,0.3943586821890644,0.5462856292724609,0,EA vs SHE (eV)
0.3740678131580353,0.5285078692378177,0.21031981706619263,1,EA vs SHE (eV)
0.14971265196800232,0.2696337850392485,0.8142956495285034,2,EA vs SHE (eV)
0.1310548335313797,0.2184187305146866,0.8607301712036133,3,EA vs SHE (eV)
0.17985910177230835,0.3459335895169132,0.6659268140792847,4,EA vs SHE (eV)
