mae,rmse,r2,split,target
0.22971826791763306,0.31414002178203476,0.4789084792137146,0,IP vs SHE (eV)
0.2983185350894928,0.3969186180655974,0.3967374563217163,1,IP vs SHE (eV)
0.1704285591840744,0.2373266563136515,0.7567263841629028,2,IP vs SHE (eV)
0.17512601613998413,0.24206666085242254,0.7621911764144897,3,IP vs SHE (eV)
0.16948261857032776,0.23552524125688426,0.7601481080055237,4,IP vs SHE (eV)
