mae,rmse,r2,split,target
0.42049139738082886,0.5253957585080439,0.19467180967330933,0,EA vs SHE (eV)
0.35145333409309387,0.4913226961747914,0.317532479763031,1,EA vs SHE (eV)
0.2142976075410843,0.32159579630148727,0.7358235120773315,2,EA vs SHE (eV)
0.19410724937915802,0.30088514540065064,0.7357110977172852,3,EA vs SHE (eV)
0.19976423680782318,0.34252471812009505,0.672478437423706,4,EA vs SHE (eV)
