mae,rmse,r2,split,target
0.19199976325035095,0.3027289359311673,0.5160780549049377,0,IP vs SHE (eV)
0.2673986852169037,0.3972327212170324,0.39578235149383545,1,IP vs SHE (eV)
0.11175450682640076,0.18325219950975769,0.854955792427063,2,IP vs SHE (eV)
0.13385571539402008,0.23821850247541027,0.7696920037269592,3,IP vs SHE (eV)
0.12564688920974731,0.20809624811275038,0.8127608299255371,4,IP vs SHE (eV)
