target,split,test/mae,test/r2,test/rmse
homo_extrapolated,0,0.059204474091529846,0.9676730036735535,0.09580732136964798
homo_extrapolated,1,0.059237830340862274,0.9594154953956604,0.112639419734478
homo_extrapolated,2,0.057384736835956573,0.9683594107627869,0.09396328777074814
homo_extrapolated,3,0.058627501130104065,0.9658186435699463,0.10410244017839432
homo_extrapolated,4,0.061162546277046204,0.9636421799659729,0.10137153416872025
