test/mae,test/rmse,test/r2,split,target
0.3702867031097412,0.5189018249511719,0.8730540871620178,0,bandgap_chain
0.34051209688186646,0.4568227231502533,0.8954706192016602,1,bandgap_chain
0.3374435305595398,0.47584769129753113,0.8930492401123047,2,bandgap_chain
0.34739619493484497,0.49172595143318176,0.881019651889801,3,bandgap_chain
0.363888680934906,0.5177295207977295,0.8708773851394653,4,bandgap_chain
