test/mae,test/rmse,test/r2,split,target
0.2468017488718032,0.5293404459953308,0.1681736707687378,0,lumo
0.2209053188562393,0.3021089136600494,0.7426077127456665,1,lumo
,,,2,lumo
0.2374904155731201,0.4040774703025818,0.5320202112197876,3,lumo
0.2159498184919357,0.2881669402122497,0.7625081539154053,4,lumo
0.2198431938886642,0.5659804940223694,-0.1280915737152099,0,homo_extrapolated
0.2171175181865692,0.306433230638504,0.6996591091156006,1,homo_extrapolated
,,,2,homo_extrapolated
0.2100181579589843,0.2843926548957824,0.7449105381965637,3,homo_extrapolated
0.2066565603017807,0.2731617093086242,0.7360115051269531,4,homo_extrapolated
0.1008404940366745,0.1314142346382141,0.2374000549316406,0,delta_optical_lumo
0.101858913898468,0.1338791698217392,0.2513723969459533,1,delta_optical_lumo
,,,2,delta_optical_lumo
0.1004977077245712,0.1443601697683334,0.0845597982406616,3,delta_optical_lumo
0.0984253734350204,0.1298916935920715,0.2980692982673645,4,delta_optical_lumo
0.1713869571685791,0.4470009803771972,0.142001986503601,0,homo
0.1642426252365112,0.2317394763231277,0.8014497756958008,1,homo
,,,2,homo
0.1617571860551834,0.2591558992862701,0.7421523332595825,3,homo
0.1606853008270263,0.2163105756044387,0.8110151290893555,4,homo
