test/mae,test/rmse,test/r2,split,target
0.1296737939119339,0.1699269711971283,0.8756199479103088,0,IP vs SHE (eV)
0.1298394650220871,0.1720323115587234,0.878057599067688,1,IP vs SHE (eV)
0.128381535410881,0.1695916652679443,0.8752337098121643,2,IP vs SHE (eV)
0.1242105513811111,0.1647090166807174,0.8863908648490906,3,IP vs SHE (eV)
0.1233198270201683,0.1629276126623153,0.8805651068687439,4,IP vs SHE (eV)
0.136185273528099,0.178271859884262,0.908013105392456,0,EA vs SHE (eV)
0.1356340050697326,0.1800602823495865,0.9111148715019226,1,EA vs SHE (eV)
0.1314589232206344,0.1717461049556732,0.91376793384552,2,EA vs SHE (eV)
0.1309848427772522,0.172107458114624,0.918486475944519,3,EA vs SHE (eV)
0.1323861628770828,0.1771897822618484,0.912424087524414,4,EA vs SHE (eV)
