target,split,test/mae,test/r2,test/rmse
lumo,0,0.047086939215660095,0.9868999719619751,0.06642850488424301
lumo,1,0.046914029866456985,0.9868776202201843,0.06821379065513611
lumo,2,0.04558025673031807,0.987278938293457,0.06562406569719315
lumo,3,0.04447466507554054,0.9875777959823608,0.06583395600318909
lumo,4,0.047401029616594315,0.9845893383026123,0.07340586930513382
