target,split,test/mae,test/r2,test/rmse
gap,0,0.0521945096552372,0.9711729884147644,0.0731166750192642
gap,1,0.0534172318875789,0.9530186653137208,0.0956572368741035
gap,2,0.0485593937337398,0.9727001786231996,0.0712411776185035
gap,3,0.0496867634356021,0.9650602340698242,0.0820575132966041
gap,4,0.0516191609203815,0.9723737239837646,0.0756948590278625
gap_extrapolated,0,0.0934430286288261,0.9009659886360168,0.1366268247365951
gap_extrapolated,1,0.08647321164608,0.8733505606651306,0.1545900851488113
gap_extrapolated,2,0.1004076972603797,0.8763591647148132,0.1470539420843124
gap_extrapolated,3,0.09246526658535,0.9045528173446656,0.1354461163282394
gap_extrapolated,4,0.0818647295236587,0.915735363960266,0.1243386939167976
homo,0,0.0428681336343288,0.9822270274162292,0.064334712922573
homo,1,0.0466175898909568,0.9816662669181824,0.0704191103577613
homo,2,0.042579811066389,0.9840460419654846,0.0618002116680145
homo,3,0.0426724590361118,0.9815288782119752,0.0693627744913101
homo,4,0.0429210551083087,0.9779772758483888,0.0738413855433464
lumo,0,0.0395577438175678,0.9905661940574646,0.0563719160854816
lumo,1,0.0461129657924175,0.9859265089035034,0.0706426575779914
lumo,2,0.0417969785630703,0.989201009273529,0.0604635626077652
lumo,3,0.0382542461156845,0.9914180636405944,0.054719652980566
lumo,4,0.0441095903515815,0.987592339515686,0.0658665522933006
homo_extrapolated,0,0.0695526376366615,0.9598277807235718,0.1068051531910896
homo_extrapolated,1,0.0785060748457908,0.9287059307098388,0.1492984592914581
homo_extrapolated,2,0.0823133960366249,0.9523673057556152,0.1152855902910232
homo_extrapolated,3,0.0742724314332008,0.9573960304260254,0.1162243261933326
homo_extrapolated,4,0.0695186555385589,0.9596244692802428,0.106828324496746
spectral_overlap,0,129.23207092285156,0.9752764105796814,211.06507873535156
spectral_overlap,1,147.4358673095703,0.9721528887748718,212.64447021484375
spectral_overlap,2,135.95729064941406,0.9763246178627014,202.5013427734375
spectral_overlap,3,124.33051300048828,0.9778902530670166,198.36312866210935
spectral_overlap,4,146.46865844726562,0.9720889925956726,228.858642578125
optical_lumo,0,0.0495539158582687,0.983478307723999,0.0691345110535621
optical_lumo,1,0.050503559410572,0.9799009561538696,0.0795171037316322
optical_lumo,2,0.0508592799305915,0.981814444065094,0.0732094794511795
optical_lumo,3,0.0485666804015636,0.9816134572029114,0.0760034024715423
optical_lumo,4,0.0501731894910335,0.9788612127304076,0.0805732682347297
delta_optical_lumo,0,0.0452199429273605,0.8168389797210693,0.064403660595417
delta_optical_lumo,1,0.0457731187343597,0.8174172639846802,0.0661165118217468
delta_optical_lumo,2,0.0477524660527706,0.7947714924812317,0.0701890066266059
delta_optical_lumo,3,0.0448085255920887,0.82221919298172,0.0636172443628311
delta_optical_lumo,4,0.0489346422255039,0.764219343662262,0.0752815157175064
