test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.2362831830978393,0.1931671798229217,0.4227652549743652,0,phase_label
0.2388278394937515,0.2343421280384063,0.4665889739990234,1,phase_label
0.1840408891439438,0.1871585994958877,0.4462886750698089,2,phase_label
0.1937853395938873,0.1816594302654266,0.5966072082519531,3,phase_label
0.3918467164039612,0.371021419763565,0.4490423202514648,4,phase_label
