target,split,test/mae,test/r2,test/rmse
Poly Diffusivity,0,3.160401274016067e-09,1.0,4.276564435912178e-09
Poly Diffusivity,1,3.4860672126768577e-09,1.0,4.865743363779984e-09
Poly Diffusivity,2,3.4148039951276132e-09,1.0,4.625678950986867e-09
Poly Diffusivity,3,2.915057972785462e-09,1.0,4.040162426832694e-09
Poly Diffusivity,4,2.9867750495071732e-09,1.0,4.262229236218218e-09
