target,split,test/mae,test/r2,test/rmse
Li Diffusivity,0,4.19051682243321e-09,1.0,5.429770411069512e-09
Li Diffusivity,1,4.666834918509721e-09,1.0,6.146076980684256e-09
Li Diffusivity,2,4.325411584460426e-09,1.0,5.5681077526514855e-09
Li Diffusivity,3,4.557941579719227e-09,1.0,5.845658623826466e-09
Li Diffusivity,4,4.698591737906099e-09,1.0,6.343868985680956e-09
