target,split,test/mae,test/r2,test/rmse
TFSI Diffusivity,0,6.3265050975758186e-09,1.0,8.524135175491665e-09
TFSI Diffusivity,1,7.917429378778706e-09,1.0,1.0939579908608721e-08
TFSI Diffusivity,2,7.222312525811958e-09,1.0,9.940364975591365e-09
TFSI Diffusivity,3,8.30369994986313e-09,1.0,1.1918301012769916e-08
TFSI Diffusivity,4,7.651384414941731e-09,1.0,1.1996582394147026e-08
