test/mae,test/rmse,test/r2,split,target
0.17335009574890137,0.22644513845443726,0.28848546743392944,0,Transference Number
0.1959434151649475,0.26210007071495056,0.1873835027217865,1,Transference Number
0.16813208162784576,0.2242986410856247,0.36988598108291626,2,Transference Number
0.1841598004102707,0.2545139491558075,0.2958226501941681,3,Transference Number
0.18759456276893616,0.25504040718078613,0.11088009178638458,4,Transference Number
