target,split,test/mae,test/r2,test/rmse,model
gap_extrapolated,0,0.13261762559093965,0.8216789073513494,0.18333470438602836,Linear
gap_extrapolated,0,0.0949572562605278,0.8994819736863533,0.1376465404876249,RF
gap_extrapolated,0,0.09256509890842811,0.9022880167010119,0.13571168368665582,XGB
gap_extrapolated,1,0.13426723899675314,0.81651726659196,0.1860709735218522,Linear
gap_extrapolated,1,0.09449386872543515,0.8941678361455181,0.14131552201040914,RF
gap_extrapolated,1,0.09561377726238407,0.8896136160687149,0.14432407496625207,XGB
gap_extrapolated,2,0.1321862027250201,0.7971372735515622,0.18836322535588684,Linear
gap_extrapolated,2,0.09449550084222348,0.876160040650124,0.14717206705473343,RF
gap_extrapolated,2,0.09496507930637813,0.8771349926720953,0.14659160325934997,XGB
gap_extrapolated,3,0.13862707136144534,0.8007908422234186,0.19567734684107413,Linear
gap_extrapolated,3,0.0882411975294778,0.9048598408487689,0.13522837781402944,RF
gap_extrapolated,3,0.08711110669349702,0.9055221163768757,0.13475689003118935,XGB
gap_extrapolated,4,0.1271728234436725,0.8319716778714834,0.17557991013438057,Linear
gap_extrapolated,4,0.09133431701291411,0.9003609488692177,0.1352067484206182,RF
gap_extrapolated,4,0.08740088878928244,0.9119171547154947,0.12712449611734924,XGB
