test/mae,test/rmse,test/r2,split,target
0.13464851677417755,0.184900164604187,0.853193998336792,0,homo
0.141963392496109,0.1967572420835495,0.856869637966156,1,homo
0.1225656270980835,0.16813981533050537,0.8819056153297424,2,homo
0.12751486897468567,0.1794629544019699,0.876350998878479,3,homo
0.1378083974123001,0.18819677829742432,0.8569473624229431,4,homo
