target,split,test/mae,test/r2,test/rmse,model
gap,0,0.11468494183531243,0.8653187645539672,0.1580428977805248,Linear
gap,0,0.05754557686692868,0.960227792195054,0.08588380717803301,RF
gap,0,0.0568596391463668,0.9645555416371816,0.08107661537582937,XGB
gap,1,0.12175718312239393,0.843175980197876,0.17476847355324734,Linear
gap,1,0.057315999663110635,0.9556262641652523,0.09296506965002384,RF
gap,1,0.060194045751272865,0.9485985804062269,0.10005628155102929,XGB
gap,2,0.116819665358349,0.8674624725524679,0.15697189620017796,Linear
gap,2,0.056815116563728243,0.9645851306606398,0.08114192268959133,RF
gap,2,0.05858900803529032,0.9626516180618065,0.08332750302761355,XGB
gap,3,0.11944652598283051,0.8531991339266972,0.16819874117561903,Linear
gap,3,0.056898883660864694,0.9569494491308884,0.09108519423205892,RF
gap,3,0.05840684859582644,0.9562580682042429,0.09181368360035742,XGB
gap,4,0.11615316369101145,0.8792185832566959,0.15827243129315965,Linear
gap,4,0.05546716956765859,0.9679428554380147,0.08153942261922528,RF
gap,4,0.05706796631371286,0.9663806534146402,0.083502571164783,XGB
