target,split,test/mae,test/r2,test/rmse
homo,0,0.04286813363432884,0.9822270274162292,0.06433471292257309
homo,1,0.04661758989095688,0.9816662669181824,0.07041911035776138
homo,2,0.042579811066389084,0.9840460419654846,0.061800211668014526
homo,3,0.04267245903611183,0.9815288782119751,0.06936277449131012
homo,4,0.04292105510830879,0.9779772758483887,0.0738413855433464
