target,split,test/mae,test/r2,test/rmse
Li Diffusivity,0,4.082495674850861e-09,1.0,5.32824451227043e-09
Li Diffusivity,1,4.357321614634202e-09,1.0,5.600932162508343e-09
Li Diffusivity,2,4.221234917167749e-09,1.0,5.26865395755749e-09
Li Diffusivity,3,4.477364701216402e-09,1.0,5.737943897798914e-09
Li Diffusivity,4,4.224173011380117e-09,1.0,5.640045763755097e-09
