test/mae,test/rmse,test/r2,split,target
0.010838900692760944,0.01586179994046688,0.9989162683486938,0,IP vs SHE (eV)
0.010614333674311638,0.015410784631967545,0.9990214705467224,1,IP vs SHE (eV)
0.011751658283174038,0.01772262714803219,0.9986374974250793,2,IP vs SHE (eV)
0.011203262023627758,0.016678830608725548,0.998835027217865,3,IP vs SHE (eV)
0.011245515197515488,0.017612971365451813,0.9986042380332947,4,IP vs SHE (eV)
