test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.9785539507865906,0.9766180515289307,0.999896228313446,0,Class
0.9711016416549683,0.9703105688095093,0.9992624521255493,1,Class
0.98856520652771,0.9849283695220947,0.9997231364250183,2,Class
0.979149341583252,0.9807428121566772,0.9995211958885193,3,Class
0.9812777042388916,0.9831809401512146,0.9990567564964294,4,Class
