target,split,test/mae,test/r2,test/rmse
delta_optical_lumo,0,0.10091645270586014,0.23226994276046753,0.13185551762580872
delta_optical_lumo,1,0.10139819234609604,0.2381623387336731,0.13505519926548004
delta_optical_lumo,2,2.05938720703125,-282467.34375,82.34461212158203
delta_optical_lumo,3,0.09885288774967194,0.2581157684326172,0.12995722889900208
delta_optical_lumo,4,0.0974169671535492,0.3123341202735901,0.12856507301330566
