target,split,test/mae,test/r2,test/rmse
delta_lumo,0,0.03088010847568512,0.9071127772331238,0.04598746821284294
delta_lumo,1,0.033063385635614395,0.8766524195671082,0.05384211614727974
delta_lumo,2,0.03145350143313408,0.8753540515899658,0.053600627928972244
delta_lumo,3,0.03046320006251335,0.9006726145744324,0.047098103910684586
delta_lumo,4,0.03179304674267769,0.8787835836410522,0.054023195058107376
