test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.28748220205307,0.2196742892265319,0.4115686416625976,0,phase_label
0.1752930283546447,0.1279001384973526,0.4381372332572937,1,phase_label
0.1051613762974739,0.1298795789480209,0.3539997041225433,2,phase_label
0.1903660297393798,0.1885420829057693,0.568682074546814,3,phase_label
0.361199676990509,0.3417476713657379,0.3755618929862976,4,phase_label
