target,split,test/mae,test/r2,test/rmse
gap_extrapolated,0,0.070975087583065,0.9350636005401612,0.1106338202953338
gap_extrapolated,1,0.0733844488859176,0.9166618585586548,0.1254012286663055
gap_extrapolated,2,0.0769442841410636,0.908440351486206,0.1265457868576049
gap_extrapolated,3,0.0703853294253349,0.9382689595222472,0.1089273244142532
gap_extrapolated,4,0.0662779286503791,0.9420006275177002,0.103156179189682
delta_optical_lumo,0,0.037593487650156,0.8594425320625305,0.0564184337854385
delta_optical_lumo,1,0.0372652225196361,0.8664012551307678,0.0565563328564167
delta_optical_lumo,2,0.0368074849247932,0.8547250032424927,0.0590535178780555
delta_optical_lumo,3,0.0359619073569774,0.8760344982147217,0.0531230233609676
delta_optical_lumo,4,0.0381079949438571,0.8309849500656128,0.0637377873063087
homo_extrapolated,0,0.0594241023063659,0.969137966632843,0.0936141237616539
homo_extrapolated,1,0.0656876936554908,0.9517966508865356,0.1227629259228706
homo_extrapolated,2,0.0598524585366249,0.9677213430404664,0.0949030295014381
homo_extrapolated,3,0.0747917592525482,0.9581759572029114,0.1151555925607681
homo_extrapolated,4,0.0619869455695152,0.9635117053985596,0.1015556827187538
optical_lumo,0,0.036577071994543,0.9898029565811156,0.0543131045997142
optical_lumo,1,0.0378584787249565,0.9893366694450378,0.0579187013208866
optical_lumo,2,0.0367343835532665,0.9897004961967468,0.055095013231039
optical_lumo,3,0.0353655740618705,0.99106103181839,0.0529940016567707
optical_lumo,4,0.0387894436717033,0.9887247085571288,0.0588457696139812
spectral_overlap,0,113.18421936035156,0.9828128814697266,175.97959899902344
spectral_overlap,1,103.8516616821289,0.9817716479301452,172.04339599609375
spectral_overlap,2,102.02313995361328,0.9830308556556702,171.4387969970703
spectral_overlap,3,101.20492553710938,0.9843018054962158,167.14517211914062
spectral_overlap,4,103.31500244140624,0.9839770793914796,173.40066528320312
gap,0,0.0376669317483902,0.9812284708023072,0.0590019077062606
gap,1,0.0404225550591945,0.9754360914230348,0.0691677778959274
gap,2,0.0389661118388175,0.9818045496940612,0.0581611432135105
gap,3,0.0371882803738117,0.97616046667099,0.0677808821201324
gap,4,0.0377856120467186,0.9837305545806884,0.0580887161195278
lumo,0,0.0286583248525857,0.9938228726387024,0.045615367591381
lumo,1,0.031330082565546,0.9936612844467164,0.047409500926733
lumo,2,0.0296678729355335,0.993387758731842,0.0473124608397483
lumo,3,0.027791503816843,0.995226263999939,0.0408112332224845
lumo,4,0.0315715298056602,0.9922266006469728,0.0521344281733036
homo,0,0.0345272682607173,0.9861781597137452,0.0567345768213272
homo,1,0.0355573296546936,0.9879619479179382,0.0570615157485008
homo,2,0.0307942610234022,0.9905094504356384,0.0476651638746261
homo,3,0.0323707237839698,0.9894315004348756,0.0524670220911502
homo,4,0.0350818522274494,0.983417809009552,0.0640745460987091
