target,split,test/mae,test/r2,test/rmse
delta_optical_lumo,0,0.03530104458332062,0.875453531742096,0.05310797691345215
delta_optical_lumo,1,0.03685382753610611,0.8654930591583252,0.05674823746085167
delta_optical_lumo,2,0.03499849885702133,0.8699859976768494,0.05586571246385574
delta_optical_lumo,3,0.033804334700107574,0.8866273164749146,0.05080268532037735
delta_optical_lumo,4,0.03823231905698776,0.8342537879943848,0.06311841309070587
