target,split,test/mae,test/r2,test/rmse
Transference Number,0,0.176316037774086,0.2801715135574341,0.2277643084526062
Transference Number,1,0.189797043800354,0.254122793674469,0.25110650062561035
Transference Number,2,0.17401500046253204,0.33402591943740845,0.2305927872657776
Transference Number,3,0.17867089807987213,0.3691311478614807,0.2409018576145172
Transference Number,4,0.1810755580663681,0.20069754123687744,0.24181565642356873
