target,split,test/mae,test/r2,test/rmse
TFSI Diffusivity,0,6.1884661839428645e-09,1.0,8.622447644768272e-09
TFSI Diffusivity,1,7.2895418590235295e-09,1.0,9.668400302587088e-09
TFSI Diffusivity,2,6.628761095583968e-09,1.0,8.944321727710758e-09
TFSI Diffusivity,3,6.879105285406695e-09,1.0,9.18768705560069e-09
TFSI Diffusivity,4,6.63453159077676e-09,1.0,9.315443527668776e-09
