target,split,test/mae,test/r2,test/rmse
homo_extrapolated,0,0.17779767513275146,0.7924201488494873,0.2427850067615509
homo_extrapolated,1,0.17520301043987274,0.8009599447250366,0.24945881962776184
homo_extrapolated,2,0.7613679766654968,-2269.1123046875,25.167842864990234
homo_extrapolated,3,0.17267486453056335,0.8152831792831421,0.24200554192066193
homo_extrapolated,4,0.16911736130714417,0.8188138008117676,0.22630280256271362
