test/mae,test/rmse,test/r2,split,target
0.0643788427114486,0.0988055914640426,0.9656201004981996,0,homo_extrapolated
0.0696334317326545,0.1203434094786644,0.953678011894226,1,homo_extrapolated
0.0671006217598915,0.1450572311878204,0.9245890974998474,2,homo_extrapolated
0.0633318871259689,0.1054086834192276,0.9649564027786256,3,homo_extrapolated
0.0648707151412963,0.1074934005737304,0.9591202139854432,4,homo_extrapolated
0.0745842009782791,0.1154387816786766,0.9293006062507628,0,gap_extrapolated
0.07443667948246,0.1264936029911041,0.9152036309242249,1,gap_extrapolated
0.0791907832026481,0.1304085403680801,0.902765452861786,2,gap_extrapolated
0.0732780396938324,0.1155451238155365,0.9305402636528016,3,gap_extrapolated
0.0731831043958664,0.1078864857554435,0.9365594387054444,4,gap_extrapolated
119.62246704101562,196.43324279785156,0.9785854816436768,0,spectral_overlap
114.06493377685548,190.0537567138672,0.9777554273605348,1,spectral_overlap
112.96745300292967,238.4196014404297,0.9671810269355774,2,spectral_overlap
110.5207977294922,178.509033203125,0.9820946455001832,3,spectral_overlap
112.8162841796875,174.8380889892578,0.9837102890014648,4,spectral_overlap
0.0371397174894809,0.0573236308991909,0.9858896732330322,0,homo
0.0371602959930896,0.0580278001725673,0.9875507950782776,1,homo
0.0400982163846492,0.2043397724628448,0.8255809545516968,2,homo
0.0377126857638359,0.0586784966289997,0.9867810010910034,3,homo
0.0402387902140617,0.0685237571597099,0.9810349345207214,4,homo
0.0400681756436824,0.0596124753355979,0.987716019153595,0,optical_lumo
0.0410918109118938,0.0660906061530113,0.9861153960227966,1,optical_lumo
0.0413659997284412,0.1292148381471634,0.9433478116989136,2,optical_lumo
0.0374541245400905,0.0626571252942085,0.9875038862228394,3,optical_lumo
0.0370489917695522,0.0591115429997444,0.9886226058006288,4,optical_lumo
0.0314976200461387,0.0447186343371868,0.9940633773803712,0,lumo
0.0333655066788196,0.0475949794054031,0.9936116337776184,1,lumo
0.034134991466999,0.0612540878355503,0.9889167547225952,2,lumo
0.0314105190336704,0.0456383302807807,0.994030237197876,3,lumo
0.0318810120224952,0.0509722307324409,0.9925693273544312,4,lumo
0.0399148575961589,0.0570973046123981,0.8560395240783691,0,delta_optical_lumo
0.038421344012022,0.056704930961132,0.8656982779502869,1,delta_optical_lumo
0.0388627275824546,0.0593531541526317,0.8532469868659973,2,delta_optical_lumo
0.0369733087718486,0.0540090762078762,0.8718647360801697,3,delta_optical_lumo
0.0379265584051609,0.0612244009971618,0.844051718711853,4,delta_optical_lumo
0.0421269349753856,0.064629279077053,0.9774770140647888,0,gap
0.0429580248892307,0.0763028189539909,0.9701068997383118,1,gap
0.0419824197888374,0.0743557810783386,0.9702609777450562,2,gap
0.040409293025732,0.0703015476465225,0.9743543863296508,3,gap
0.040690541267395,0.0609924159944057,0.982063353061676,4,gap
