target,split,test/mae,test/r2,test/rmse
Poly Diffusivity,0,2.9788742583747307e-09,1.0,4.059755198682069e-09
Poly Diffusivity,1,3.713596763432747e-09,1.0,5.416766590826683e-09
Poly Diffusivity,2,3.213797450385414e-09,1.0,4.433728051367325e-09
Poly Diffusivity,3,2.9773410403777234e-09,1.0,4.138697384803436e-09
Poly Diffusivity,4,3.066733533785282e-09,1.0,4.4935259957412654e-09
