target,split,test/mae,test/r2,test/rmse,model
delta_optical_lumo,0,0.06366967270865195,0.6828050283665608,0.08475341081594359,Linear
delta_optical_lumo,0,0.0420665690677406,0.8387441717910462,0.06042988225404181,RF
delta_optical_lumo,0,0.04182408507156203,0.8422247767618878,0.05977415420607017,XGB
delta_optical_lumo,1,0.062099367116783065,0.7213927408123901,0.08167258069380577,Linear
delta_optical_lumo,1,0.04039850380901965,0.8500625632734758,0.05991493682574201,RF
delta_optical_lumo,1,0.04152362402877189,0.8380615489630558,0.062266586087019904,XGB
delta_optical_lumo,2,0.06331242873389663,0.6950623209095048,0.08555705335417965,Linear
delta_optical_lumo,2,0.04210112369118583,0.8282022130336975,0.06421833717318723,RF
delta_optical_lumo,2,0.042453646007835875,0.8229509705527395,0.0651924118849913,XGB
delta_optical_lumo,3,0.05908014682355055,0.7330946023602654,0.0779490935760409,Linear
delta_optical_lumo,3,0.0411890555143425,0.8437373964577267,0.05964306029356401,RF
delta_optical_lumo,3,0.04078389492702924,0.8459372309355387,0.059221750569561596,XGB
delta_optical_lumo,4,0.062398476853262726,0.6770111667198369,0.08811056733301982,Linear
delta_optical_lumo,4,0.04269917947049522,0.8117742827656476,0.06726261136753937,RF
delta_optical_lumo,4,0.04271951892252113,0.8101429553669148,0.06755346061777345,XGB
