test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.28748220205307007,0.21967536211013794,0.38124561309814453,0,phase_label
0.1707509160041809,0.12173200398683548,0.42618823051452637,1,phase_label
0.1521681845188141,0.1540902853012085,0.41603755950927734,2,phase_label
0.18649031221866608,0.169170081615448,0.632258415222168,3,phase_label
0.2886880040168762,0.2858097553253174,0.4603317677974701,4,phase_label
