target,split,test/mae,test/r2,test/rmse
Poly Diffusivity,0,2.9942845980457378e-09,1.0,4.078462456647003e-09
Poly Diffusivity,1,3.3345117778083022e-09,1.0,4.713478940487903e-09
Poly Diffusivity,2,3.2606899402765066e-09,1.0,4.386238483533589e-09
Poly Diffusivity,3,3.1975171399523106e-09,1.0,4.2668775179777185e-09
Poly Diffusivity,4,3.2120894832843305e-09,1.0,4.5308685692191375e-09
