test/mae,test/rmse,test/r2,split,target
0.0914456993341445,0.129188060760498,0.9504541754722596,0,lumo
0.0922378376126289,0.1329299211502075,0.9501673579216005,1,lumo
0.0898322686553001,0.1375126838684082,0.9441424012184144,2,lumo
0.0851779952645301,0.1200262308120727,0.958709478378296,3,lumo
0.0971817895770073,0.1368977576494217,0.9464014768600464,4,lumo
0.0869222208857536,0.1203114613890647,0.9378439784049988,0,homo
0.0965413674712181,0.1412193030118942,0.9262675642967224,1,homo
0.0974836647510528,0.5648434162139893,-0.3327363729476928,2,homo
0.0848371386528015,0.1207466274499893,0.9440253973007202,3,homo
0.0933578759431839,0.1310106068849563,0.9306758642196656,4,homo
0.0698373094201088,0.0926071554422378,0.6212950348854065,0,delta_optical_lumo
0.0713594406843185,0.0962298437952995,0.6132240891456604,1,delta_optical_lumo
0.0714096650481224,0.1008472591638565,0.5763300657272339,2,delta_optical_lumo
0.0684067532420158,0.0915240496397018,0.6320357322692871,3,delta_optical_lumo
0.0726586729288101,0.0991558954119682,0.5909574031829834,4,delta_optical_lumo
0.1111853867769241,0.1542232781648636,0.9162390828132628,0,homo_extrapolated
0.1124090477824211,0.1695269793272018,0.908077836036682,1,homo_extrapolated
0.1266834288835525,0.8500726819038391,-1.5898072719573977,2,homo_extrapolated
0.1216556280851364,0.1725258082151413,0.9061219692230223,3,homo_extrapolated
0.1133880466222763,0.1570270955562591,0.9127642512321472,4,homo_extrapolated
