target,split,test/mae,test/r2,test/rmse
Transference Number,0,0.158896341919899,0.4054644703865051,0.20699508488178253
Transference Number,1,0.162238210439682,0.4612400531768799,0.2134135365486145
Transference Number,2,0.1538606882095337,0.46644002199172974,0.20639951527118683
Transference Number,3,0.1645764410495758,0.4731817841529846,0.22014103829860687
Transference Number,4,0.15186534821987152,0.4136383533477783,0.2071150243282318
