target,split,test/mae,test/r2,test/rmse,model
bandgap_chain,0,0.39359789009925533,0.8639558703558385,0.5371754299541831,Linear
bandgap_chain,0,0.36529325907990307,0.8699976079332132,0.5251119583582418,RF
bandgap_chain,0,0.40700011578114215,0.8440825254585893,0.5750738673105138,XGB
bandgap_chain,1,0.3421916456894494,0.8958220523543424,0.4560540079481258,Linear
bandgap_chain,1,0.3392043414043583,0.8928411464993783,0.4625326632941379,RF
bandgap_chain,1,0.34012408268699923,0.8928066122804028,0.46260718778295473,XGB
bandgap_chain,2,0.3645324395473009,0.8761894094240996,0.5119824503770876,Linear
bandgap_chain,2,0.3407955762711865,0.8951456364123042,0.4711611046318899,RF
bandgap_chain,2,0.3640395654221135,0.8834219800173508,0.4968033485155979,XGB
bandgap_chain,3,0.3761971626055443,0.8620979902785679,0.5293837668694963,Linear
bandgap_chain,3,0.3350656663438257,0.8867583445508826,0.4797206648980473,RF
bandgap_chain,3,0.3592776362564605,0.8730713259904183,0.5078847745986752,XGB
bandgap_chain,4,0.4134733710004978,0.825143951210294,0.6024796337899516,Linear
bandgap_chain,4,0.341000634866828,0.8777883202829706,0.503684280322548,RF
bandgap_chain,4,0.34244880067014805,0.8847494664751137,0.4891291128059624,XGB
