target,split,test/mae,test/r2,test/rmse
Conductivity,0,1.478399099141825e-05,1.0,1.9711767890839837e-05
Conductivity,1,1.57300219143508e-05,1.0,2.1138777810847387e-05
Conductivity,2,1.5992878616089e-05,1.0,2.100860911014024e-05
Conductivity,3,1.488615816924721e-05,1.0,2.029431016126182e-05
Conductivity,4,1.6442603737232275e-05,1.0,2.2834707124275155e-05
