target,split,test/mae,test/r2,test/rmse
TFSI Diffusivity,0,6.2471725570389935e-09,1.0,8.358860270618607e-09
TFSI Diffusivity,1,6.421966514125188e-09,1.0,8.815516316929006e-09
TFSI Diffusivity,2,6.629508497724146e-09,1.0,8.806308571251975e-09
TFSI Diffusivity,3,6.6211365279400525e-09,1.0,9.005443502019261e-09
TFSI Diffusivity,4,6.520094242290497e-09,1.0,9.117925969803764e-09
