target,split,test/mae,test/r2,test/rmse,model
delta_lumo,0,0.056788393990973504,0.7542068256646641,0.07480768214694683,Linear
delta_lumo,0,0.04052352439802932,0.8552184958796398,0.05741400351988175,RF
delta_lumo,0,0.040382635583320836,0.8494870797512251,0.05853938836710718,XGB
delta_lumo,1,0.05622822838540616,0.7643867176478855,0.07441434454995485,Linear
delta_lumo,1,0.03952661387823619,0.8584929686350298,0.057669446890132856,RF
delta_lumo,1,0.04003714120881587,0.851149211425628,0.059146948831095995,XGB
delta_lumo,2,0.05484684905523434,0.743831658107813,0.07684107957199697,Linear
delta_lumo,2,0.03919289719437238,0.8466200073486291,0.05945865563133635,RF
delta_lumo,2,0.03934934890383429,0.8456931461011045,0.05963803664882197,XGB
delta_lumo,3,0.05729459859858624,0.745082492147284,0.07545171633475481,Linear
delta_lumo,3,0.039645114333068304,0.8603103815527119,0.05585362397099496,RF
delta_lumo,3,0.03846860721320404,0.865948259756273,0.05471488861577582,XGB
delta_lumo,4,0.05707324291526876,0.7430234654953923,0.07865860915317974,Linear
delta_lumo,4,0.04071029013756356,0.8408134888392839,0.06190883922180391,RF
delta_lumo,4,0.040060086978915194,0.8428863538420946,0.061504441986504454,XGB
