target,split,test/mae,test/r2,test/rmse
delta_homo,0,0.034487802535295486,0.8169607520103455,0.052420202642679214
delta_homo,1,0.035657498985528946,0.6900718212127686,0.06948476284742355
delta_homo,2,0.03315430134534836,0.8002755641937256,0.0538586750626564
delta_homo,3,0.04013766720890999,0.6942751407623291,0.06731307506561279
delta_homo,4,0.033854153007268906,0.7428579926490784,0.0654432475566864
