test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.23628318309783936,0.19316717982292175,0.42276525497436523,0,phase_label
0.23882783949375153,0.23434212803840637,0.46658897399902344,1,phase_label
0.1840408891439438,0.18715859949588776,0.44628867506980896,2,phase_label
0.19378533959388733,0.18165943026542664,0.5966072082519531,3,phase_label
0.3918467164039612,0.37102141976356506,0.44904232025146484,4,phase_label
