target,split,test/mae,test/r2,test/rmse,model
optical_lumo_extrapolated,0,0.1237768986380611,0.889408519673247,0.16806917505450936,Linear
optical_lumo_extrapolated,0,0.10306381993573381,0.9169817656510517,0.1456176368855926,RF
optical_lumo_extrapolated,0,0.09685079403665352,0.9275864352500266,0.13599946388506018,XGB
optical_lumo_extrapolated,1,0.12720837438077282,0.889414822375821,0.17261106723423175,Linear
optical_lumo_extrapolated,1,0.10063460225087478,0.922623403164017,0.1443859684570775,RF
optical_lumo_extrapolated,1,0.09950735803186371,0.9247832651119887,0.14235653753937222,XGB
optical_lumo_extrapolated,2,0.11892492372870782,0.8964779703428869,0.1620103478880274,Linear
optical_lumo_extrapolated,2,0.10128174703311177,0.9190379014908112,0.14327395307564358,RF
optical_lumo_extrapolated,2,0.09791285250456726,0.9220954192739033,0.14054256089886794,XGB
optical_lumo_extrapolated,3,0.1252189250439911,0.8944555209722097,0.17059539107721455,Linear
optical_lumo_extrapolated,3,0.09920520376444243,0.9265615504953785,0.1423020914501978,RF
optical_lumo_extrapolated,3,0.0941733246674963,0.9347086976871798,0.13417672863477717,XGB
optical_lumo_extrapolated,4,0.1248835464541686,0.887572429398087,0.1723681081450345,Linear
optical_lumo_extrapolated,4,0.10361458097087928,0.9179968242031166,0.14720950006760608,RF
optical_lumo_extrapolated,4,0.10146997816477422,0.9194919134069806,0.14586135858459984,XGB
