test/mae,test/rmse,test/r2,split,target
0.0830553844571113,0.1200680509209632,0.9579414129257202,0,EA vs SHE (eV)
0.0800158008933067,0.1266156286001205,0.9546765685081482,1,EA vs SHE (eV)
0.0684041157364845,0.1001133844256401,0.9743989706039428,2,EA vs SHE (eV)
0.0595597960054874,0.0947969183325767,0.9737659096717834,3,EA vs SHE (eV)
0.0641113445162773,0.0931280627846717,0.9757887721061708,4,EA vs SHE (eV)
0.0704231932759285,0.0961771085858345,0.9511560201644896,0,IP vs SHE (eV)
0.0751531571149826,0.120043858885765,0.9448198080062866,1,IP vs SHE (eV)
0.0584731251001358,0.0866814032196998,0.9675470590591432,2,IP vs SHE (eV)
0.0605090372264385,0.0942682176828384,0.9639347791671752,3,IP vs SHE (eV)
0.0510743856430053,0.0748670697212219,0.9757646322250366,4,IP vs SHE (eV)
