test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.27295804023742676,0.23246163129806519,0.40024372935295105,0,phase_label
0.18824176490306854,0.14946267008781433,0.4369618892669678,1,phase_label
0.1781255453824997,0.1661669909954071,0.4573926627635956,2,phase_label
0.2342991828918457,0.21318043768405914,0.5296474099159241,3,phase_label
0.4178749918937683,0.3879038095474243,0.43412575125694275,4,phase_label
