target,split,test/mae,test/r2,test/rmse,model
lumo_extrapolated,0,0.12304859820917384,0.9079928689495076,0.16834768927837224,Linear
lumo_extrapolated,0,0.08679710417079578,0.9501576860643911,0.12390690622809089,RF
lumo_extrapolated,0,0.08860796818013324,0.9488758782654092,0.12549006533935123,XGB
lumo_extrapolated,1,0.12354325904637423,0.9123134801019089,0.16932006584196765,Linear
lumo_extrapolated,1,0.09128123069512048,0.9471457492002257,0.1314564718750398,RF
lumo_extrapolated,1,0.08880190965253021,0.9476485950265924,0.13082965084333487,XGB
lumo_extrapolated,2,0.11833855434388604,0.9087925662268622,0.16580264323741922,Linear
lumo_extrapolated,2,0.08824325585976962,0.9481621924517974,0.12499701561361495,RF
lumo_extrapolated,2,0.08660837882863871,0.9506111801901861,0.12200865955269993,XGB
lumo_extrapolated,3,0.1193570075727664,0.9178736000095884,0.16129133039133917,Linear
lumo_extrapolated,3,0.09240163751539247,0.9466547298026237,0.12999228887317865,RF
lumo_extrapolated,3,0.08722314048475488,0.9539847065909722,0.12073153683680067,XGB
lumo_extrapolated,4,0.11883362933057505,0.9164834706523434,0.1621261619037018,Linear
lumo_extrapolated,4,0.0855316688108685,0.9536285694079252,0.12080700833833016,RF
lumo_extrapolated,4,0.08493548837561105,0.9556078986226388,0.11820061445774942,XGB
