target,split,test/mae,test/r2,test/rmse
spectral_overlap,0,429.8902893066406,0.6869573593139648,751.0389404296875
spectral_overlap,1,418.74139404296875,0.789574921131134,584.5382690429688
spectral_overlap,2,7009.3076171875,-44227.3515625,276776.90625
spectral_overlap,3,412.14111328125,0.6165968179702759,826.031982421875
spectral_overlap,4,421.5411376953125,0.8125048875808716,593.163818359375
